"","CustomerID","recency","r_clus","frequency","f_clus","money_value","m_clus","score","value"
"2020",15089,10,4,6,1,2824.25,1,6,"mid"
"2021",15090,308,1,1,1,438.8,1,3,"low"
"2022",15091,53,3,2,1,581.36,1,5,"mid"
"2023",15092,215,2,2,1,536.21,1,4,"low"
"2024",15093,18,4,9,2,5502.12,1,7,"mid"
"2025",15095,103,3,5,1,1458.32,1,5,"mid"
"2026",15096,42,4,1,1,249.39,1,6,"mid"
"2027",15097,4,4,1,1,323.31,1,6,"mid"
"2028",15098,182,2,5,1,40269,2,5,"mid"
"2029",15099,84,3,1,1,575.46,1,5,"mid"
"2030",15100,330,1,6,1,635.1,1,3,"low"
"2031",15101,8,4,3,1,310.03,1,6,"mid"
"2032",15103,31,4,2,1,755.38,1,6,"mid"
"2033",15104,166,2,3,1,1135.78,1,4,"low"
"2034",15105,18,4,7,2,2876.49,1,7,"mid"
"2035",15106,17,4,7,2,1699.07,1,7,"mid"
"2036",15107,311,1,8,2,298.01,1,4,"low"
"2037",15108,141,2,5,1,1607.45,1,4,"low"
"2038",15109,240,2,2,1,569.75,1,4,"low"
"2039",15110,23,4,7,2,1101.65,1,7,"mid"
"2040",15111,29,4,3,1,1712.32,1,6,"mid"
"2041",15113,9,4,4,1,4567.54,1,6,"mid"
"2042",15114,30,4,10,2,3210.42,1,7,"mid"
"2043",15115,18,4,1,1,477.93,1,6,"mid"
"2044",15116,17,4,4,1,1572.8,1,6,"mid"
"2045",15117,14,4,6,1,1983.63,1,6,"mid"
"2046",15118,134,2,1,1,244.8,1,4,"low"
"2047",15119,245,2,1,1,279,1,4,"low"
"2048",15120,129,3,2,1,443.64,1,5,"mid"
"2049",15121,50,3,2,1,511.52,1,5,"mid"
"2050",15122,85,3,6,1,2033,1,5,"mid"
"2051",15123,7,4,2,1,2681.41,1,6,"mid"
"2052",15124,22,4,2,1,255.01,1,6,"mid"
"2053",15125,25,4,23,2,17524.03,2,8,"high"
"2054",15127,65,3,1,1,559.53,1,5,"mid"
"2055",15128,60,3,8,2,1602.59,1,6,"mid"
"2056",15129,50,3,11,2,4035.3,1,6,"mid"
"2057",15130,169,2,1,1,355.31,1,4,"low"
"2058",15132,18,4,5,1,1260.63,1,6,"mid"
"2059",15133,127,3,3,1,1121.42,1,5,"mid"
"2060",15134,14,4,8,2,1943.23,1,7,"mid"
"2061",15135,233,2,2,1,142.15,1,4,"low"
"2062",15136,2,4,5,1,1441.75,1,6,"mid"
"2063",15139,239,2,2,1,200.86,1,4,"low"
"2064",15140,52,3,8,2,2799.28,1,6,"mid"
"2065",15142,46,4,1,1,732.74,1,6,"mid"
"2066",15143,225,2,1,1,259.45,1,4,"low"
"2067",15144,8,4,18,2,7987.46,1,7,"mid"
"2068",15145,4,4,4,1,1421.03,1,6,"mid"
"2069",15146,164,2,3,1,1465.68,1,4,"low"
"2070",15147,218,2,2,1,657.65,1,4,"low"
"2071",15148,10,4,1,1,367.65,1,6,"mid"
"2072",15149,133,2,1,1,556.2,1,4,"low"
"2073",15150,17,4,11,2,6392.2,1,7,"mid"
"2074",15152,9,4,16,2,5940.97,1,7,"mid"
"2075",15153,31,4,1,1,501.01,1,6,"mid"
"2076",15154,74,3,2,1,288.41,1,5,"mid"
"2077",15156,1,4,3,1,1056.53,1,6,"mid"
"2078",15157,3,4,5,1,2153.72,1,6,"mid"
"2079",15158,45,4,1,1,431.4,1,6,"mid"
"2080",15159,1,4,34,3,22975.65,2,9,"high"
"2081",15160,357,1,1,1,158.16,1,3,"low"
"2082",15163,18,4,2,1,346.45,1,6,"mid"
"2083",15164,68,3,3,1,1098.74,1,5,"mid"
"2084",15165,373,1,1,1,516.4,1,3,"low"
"2085",15167,320,1,1,1,191.9,1,3,"low"
"2086",15168,25,4,1,1,133.02,1,6,"mid"
"2087",15171,324,1,2,1,2899.5,1,3,"low"
"2088",15172,8,4,5,1,2095.69,1,6,"mid"
"2089",15174,322,1,1,1,135.75,1,3,"low"
"2090",15175,71,3,1,1,278.2,1,5,"mid"
"2091",15178,260,1,1,1,40.5,1,3,"low"
"2092",15179,18,4,7,2,2415,1,7,"mid"
"2093",15180,367,1,1,1,87.5,1,3,"low"
"2094",15181,66,3,5,1,721.08,1,5,"mid"
"2095",15182,154,2,2,1,884.67,1,4,"low"
"2096",15184,29,4,2,1,498.81,1,6,"mid"
"2097",15185,70,3,1,1,329.58,1,5,"mid"
"2098",15186,14,4,2,1,513.81,1,6,"mid"
"2099",15187,1,4,18,2,6468.36,1,7,"mid"
"2100",15189,1,4,53,3,17948,2,9,"high"
"2101",15192,119,3,3,1,1137.56,1,5,"mid"
"2102",15193,60,3,1,1,636.72,1,5,"mid"
"2103",15194,3,4,22,2,8744.8,1,7,"mid"
"2104",15195,2,4,1,1,3861,1,6,"mid"
"2105",15197,8,4,5,1,740.52,1,6,"mid"
"2106",15198,92,3,2,1,241.96,1,5,"mid"
"2107",15199,59,3,4,1,1438.7,1,5,"mid"
"2108",15201,78,3,11,2,970.38,1,6,"mid"
"2109",15203,25,4,6,1,2692.36,1,6,"mid"
"2110",15204,357,1,1,1,316.58,1,3,"low"
"2111",15205,85,3,3,1,790.49,1,5,"mid"
"2112",15206,10,4,4,1,420.3,1,6,"mid"
"2113",15208,1,4,6,1,982.97,1,6,"mid"
"2114",15210,225,2,1,1,444.45,1,4,"low"
"2115",15211,60,3,2,1,1201.64,1,5,"mid"
"2116",15212,239,2,2,1,88.95,1,4,"low"
"2117",15213,318,1,3,1,342.75,1,3,"low"
"2118",15214,1,4,8,2,2016.91,1,7,"mid"
"2119",15215,44,4,6,1,673.84,1,6,"mid"
"2120",15216,87,3,1,1,96.6,1,5,"mid"
"2121",15218,10,4,11,2,8348.99,1,7,"mid"
"2122",15219,176,2,1,1,484.15,1,4,"low"
"2123",15220,51,3,7,2,2382.42,1,6,"mid"
"2124",15221,366,1,2,1,276.7,1,3,"low"
"2125",15222,318,1,1,1,802,1,3,"low"
"2126",15223,225,2,3,1,454.9,1,4,"low"
"2127",15224,358,1,3,1,418.78,1,3,"low"
"2128",15225,234,2,1,1,621.8,1,4,"low"
"2129",15226,310,1,1,1,154.41,1,3,"low"
"2130",15227,36,4,5,1,1501.58,1,6,"mid"
"2131",15228,66,3,5,1,3885.42,1,5,"mid"
"2132",15230,239,2,2,1,678.9,1,4,"low"
"2133",15232,113,3,2,1,784.76,1,5,"mid"
"2134",15234,276,1,1,1,257.6,1,3,"low"
"2135",15235,217,2,12,2,2666.36,1,5,"mid"
"2136",15236,298,1,1,1,363.05,1,3,"low"
"2137",15237,1,4,4,1,1748.02,1,6,"mid"
"2138",15238,29,4,5,1,1449.52,1,6,"mid"
"2139",15239,10,4,3,1,1064.56,1,6,"mid"
"2140",15240,44,4,7,2,2093.22,1,7,"mid"
"2141",15241,66,3,9,2,1888.35,1,6,"mid"
"2142",15243,74,3,1,1,360.08,1,5,"mid"
"2143",15244,65,3,2,1,914.51,1,5,"mid"
"2144",15245,134,2,3,1,2934.28,1,4,"low"
"2145",15246,238,2,2,1,653.95,1,4,"low"
"2146",15247,122,3,1,1,783.2,1,5,"mid"
"2147",15249,31,4,15,2,8733.11,1,7,"mid"
"2148",15251,9,4,15,2,14112.73,2,8,"high"
"2149",15252,36,4,2,1,913.88,1,6,"mid"
"2150",15253,16,4,6,1,1198.36,1,6,"mid"
"2151",15254,127,3,1,1,434.7,1,5,"mid"
"2152",15255,66,3,1,1,1194.2,1,5,"mid"
"2153",15256,148,2,1,1,123.65,1,4,"low"
"2154",15257,281,1,2,1,232.15,1,3,"low"
"2155",15258,168,2,2,1,762.52,1,4,"low"
"2156",15260,100,3,8,2,2265.81,1,6,"mid"
"2157",15261,135,2,1,1,296.58,1,4,"low"
"2158",15262,323,1,1,1,214.35,1,3,"low"
"2159",15263,106,3,1,1,336.39,1,5,"mid"
"2160",15264,64,3,1,1,434.38,1,5,"mid"
"2161",15265,151,2,2,1,1829.4,1,4,"low"
"2162",15266,338,1,1,1,134.3,1,3,"low"
"2163",15267,22,4,5,1,2334.16,1,6,"mid"
"2164",15269,23,4,1,1,408.8,1,6,"mid"
"2165",15270,15,4,9,2,2719.1,1,7,"mid"
"2166",15271,7,4,16,2,3101.67,1,7,"mid"
"2167",15272,57,3,2,1,861.9,1,5,"mid"
"2168",15274,4,4,2,1,878.38,1,6,"mid"
"2169",15275,31,4,2,1,736.25,1,6,"mid"
"2170",15276,66,3,1,1,173.45,1,5,"mid"
"2171",15277,46,4,1,1,285.9,1,6,"mid"
"2172",15279,354,1,2,1,278.86,1,3,"low"
"2173",15280,172,2,1,1,113.12,1,4,"low"
"2174",15281,58,3,12,2,2680.8,1,6,"mid"
"2175",15286,49,3,1,1,306.95,1,5,"mid"
"2176",15287,22,4,3,1,485.24,1,6,"mid"
"2177",15288,43,4,5,1,2814.19,1,6,"mid"
"2178",15289,29,4,4,1,1211.7,1,6,"mid"
"2179",15290,4,4,21,2,9065.26,1,7,"mid"
"2180",15291,25,4,20,2,5556.19,1,7,"mid"
"2181",15292,201,2,1,1,211.34,1,4,"low"
"2182",15296,44,4,10,2,4556.39,1,7,"mid"
"2183",15297,10,4,4,1,712.39,1,6,"mid"
"2184",15298,2,4,14,2,5352.46,1,7,"mid"
"2185",15299,67,3,11,2,3787.09,1,6,"mid"
"2186",15300,64,3,1,1,617.94,1,5,"mid"
"2187",15301,50,3,14,2,5512.79,1,6,"mid"
"2188",15303,290,1,1,1,804.72,1,3,"low"
"2189",15304,60,3,10,2,724.1,1,6,"mid"
"2190",15306,64,3,3,1,1272.23,1,5,"mid"
"2191",15307,95,3,1,1,258.6,1,5,"mid"
"2192",15308,270,1,2,1,364.52,1,3,"low"
"2193",15311,0,4,118,4,73248.58,3,11,"high"
"2194",15312,75,3,5,1,1344.9,1,5,"mid"
"2195",15313,110,3,1,1,52,1,5,"mid"
"2196",15314,199,2,1,1,360.49,1,4,"low"
"2197",15315,64,3,3,1,743.54,1,5,"mid"
"2198",15316,326,1,1,1,990,1,3,"low"
"2199",15318,3,4,1,1,320.66,1,6,"mid"
"2200",15319,283,1,1,1,290.6,1,3,"low"
"2201",15320,44,4,1,1,344.05,1,6,"mid"
"2202",15321,49,3,4,1,3065.18,1,5,"mid"
"2203",15322,64,3,2,1,762.19,1,5,"mid"
"2204",15325,103,3,1,1,198.11,1,5,"mid"
"2205",15326,333,1,1,1,348.83,1,3,"low"
"2206",15327,52,3,1,1,256.25,1,5,"mid"
"2207",15329,35,4,5,1,1094.88,1,6,"mid"
"2208",15330,32,4,2,1,969.36,1,6,"mid"
"2209",15332,366,1,4,1,1956.92,1,3,"low"
"2210",15333,208,2,1,1,1061.26,1,4,"low"
"2211",15334,156,2,3,1,403.35,1,4,"low"
"2212",15335,53,3,1,1,229.81,1,5,"mid"
"2213",15339,66,3,3,1,616.52,1,5,"mid"
"2214",15341,80,3,1,1,2090.72,1,5,"mid"
"2215",15342,116,3,2,1,441.57,1,5,"mid"
"2216",15343,87,3,1,1,466.8,1,5,"mid"
"2217",15344,0,4,5,1,566.08,1,6,"mid"
"2218",15345,35,4,2,1,476.99,1,6,"mid"
"2219",15346,332,1,1,1,252.42,1,3,"low"
"2220",15347,366,1,1,1,201.6,1,3,"low"
"2221",15348,72,3,1,1,188.04,1,5,"mid"
"2222",15349,158,2,2,1,551.81,1,4,"low"
"2223",15350,373,1,1,1,115.65,1,3,"low"
"2224",15351,12,4,10,2,2489.19,1,7,"mid"
"2225",15353,254,1,2,1,826.95,1,3,"low"
"2226",15355,29,4,2,1,277.05,1,6,"mid"
"2227",15356,31,4,10,2,3935.15,1,7,"mid"
"2228",15358,4,4,29,3,9830.46,1,8,"high"
"2229",15360,39,4,1,1,457.93,1,6,"mid"
"2230",15361,361,1,1,1,564.72,1,3,"low"
"2231",15363,241,2,2,1,318.05,1,4,"low"
"2232",15364,95,3,2,1,1037.43,1,5,"mid"
"2233",15365,25,4,9,2,1717.45,1,7,"mid"
"2234",15366,75,3,2,1,671.96,1,5,"mid"
"2235",15367,57,3,5,1,2135.69,1,5,"mid"
"2236",15368,21,4,1,1,446.94,1,6,"mid"
"2237",15369,144,2,1,1,-1592.49,1,4,"low"
"2238",15370,40,4,8,2,2648.49,1,7,"mid"
"2239",15372,137,2,1,1,2899.64,1,4,"low"
"2240",15373,8,4,13,2,2695.16,1,7,"mid"
"2241",15374,128,3,1,1,218.4,1,5,"mid"
"2242",15376,40,4,3,1,1540.33,1,6,"mid"
"2243",15379,169,2,8,2,4530.76,1,5,"mid"
"2244",15380,8,4,6,1,1828.6,1,6,"mid"
"2245",15381,213,2,2,1,627.45,1,4,"low"
"2246",15382,14,4,8,2,7428.41,1,7,"mid"
"2247",15384,169,2,3,1,697.06,1,4,"low"
"2248",15385,40,4,1,1,580.12,1,6,"mid"
"2249",15386,186,2,1,1,466.44,1,4,"low"
"2250",15388,270,1,1,1,207.48,1,3,"low"
"2251",15389,172,2,1,1,500,1,4,"low"
"2252",15392,4,4,5,1,1784.93,1,6,"mid"
"2253",15393,16,4,2,1,272.42,1,6,"mid"
"2254",15394,9,4,4,1,2930.29,1,6,"mid"
"2255",15395,325,1,1,1,120.95,1,3,"low"
"2256",15396,112,3,1,1,424.18,1,5,"mid"
"2257",15397,289,1,1,1,94,1,3,"low"
"2258",15398,16,4,3,1,1818.17,1,6,"mid"
"2259",15399,1,4,3,1,887.97,1,6,"mid"
"2260",15400,92,3,6,1,666.7,1,5,"mid"
"2261",15402,148,2,2,1,776.97,1,4,"low"
"2262",15405,189,2,1,1,349.1,1,4,"low"
"2263",15406,18,4,4,1,525.38,1,6,"mid"
"2264",15407,33,4,4,1,1191.74,1,6,"mid"
"2265",15408,264,1,1,1,304.13,1,3,"low"
"2266",15410,84,3,8,2,3858.14,1,6,"mid"
"2267",15411,26,4,5,1,1672.65,1,6,"mid"
"2268",15412,171,2,1,1,318.47,1,4,"low"
"2269",15414,9,4,3,1,1071.81,1,6,"mid"
"2270",15415,313,1,1,1,692.31,1,3,"low"
"2271",15416,64,3,5,1,5014.53,1,5,"mid"
"2272",15417,85,3,1,1,699.6,1,5,"mid"
"2273",15419,24,4,1,1,135.86,1,6,"mid"
"2274",15421,58,3,4,1,1474.8,1,5,"mid"
"2275",15422,323,1,2,1,97.7,1,3,"low"
"2276",15423,38,4,1,1,43.5,1,6,"mid"
"2277",15424,254,1,2,1,469.2,1,3,"low"
"2278",15426,19,4,7,2,1871.87,1,7,"mid"
"2279",15427,33,4,3,1,1769.9,1,6,"mid"
"2280",15428,15,4,1,1,139.38,1,6,"mid"
"2281",15429,26,4,3,1,453.27,1,6,"mid"
"2282",15432,23,4,1,1,214.24,1,6,"mid"
"2283",15433,79,3,3,1,483.87,1,5,"mid"
"2284",15434,8,4,6,1,1053.38,1,6,"mid"
"2285",15435,22,4,1,1,171.24,1,6,"mid"
"2286",15436,12,4,3,1,1266,1,6,"mid"
"2287",15437,262,1,1,1,210.24,1,3,"low"
"2288",15438,131,3,1,1,197.53,1,5,"mid"
"2289",15440,54,3,3,1,446.11,1,5,"mid"
"2290",15442,248,1,1,1,594,1,3,"low"
"2291",15443,1,4,8,2,3644.28,1,7,"mid"
"2292",15444,9,4,2,1,1851.25,1,6,"mid"
"2293",15445,264,1,1,1,163.9,1,3,"low"
"2294",15447,330,1,1,1,178.89,1,3,"low"
"2295",15448,312,1,1,1,565.38,1,3,"low"
"2296",15449,26,4,5,1,1168.66,1,6,"mid"
"2297",15450,30,4,1,1,547.8,1,6,"mid"
"2298",15452,29,4,3,1,715.68,1,6,"mid"
"2299",15453,1,4,7,2,1664.71,1,7,"mid"
"2300",15454,362,1,1,1,261,1,3,"low"
"2301",15456,283,1,3,1,535.87,1,3,"low"
"2302",15457,262,1,1,1,336.12,1,3,"low"
"2303",15458,25,4,1,1,161.64,1,6,"mid"
"2304",15460,354,1,1,1,311.01,1,3,"low"
"2305",15462,94,3,3,1,249.6,1,5,"mid"
"2306",15463,29,4,1,1,166.94,1,6,"mid"
"2307",15464,338,1,1,1,1184.59,1,3,"low"
"2308",15465,19,4,24,2,7393.9,1,7,"mid"
"2309",15466,85,3,1,1,422.5,1,5,"mid"
"2310",15467,9,4,4,1,648.15,1,6,"mid"
"2311",15468,35,4,5,1,524.09,1,6,"mid"
"2312",15469,43,4,4,1,733.06,1,6,"mid"
"2313",15471,2,4,1,1,655.66,1,6,"mid"
"2314",15472,113,3,1,1,493.14,1,5,"mid"
"2315",15473,14,4,10,2,2005.2,1,7,"mid"
"2316",15475,77,3,1,1,532.31,1,5,"mid"
"2317",15478,40,4,2,1,2002.7,1,6,"mid"
"2318",15480,116,3,1,1,1044.9,1,5,"mid"
"2319",15482,15,4,16,2,11082.02,1,7,"mid"
"2320",15483,161,2,4,1,288.7,1,4,"low"
"2321",15484,1,4,5,1,3840.08,1,6,"mid"
"2322",15485,30,4,3,1,2590.54,1,6,"mid"
"2323",15488,92,3,1,1,167.64,1,5,"mid"
"2324",15489,22,4,4,1,1492.22,1,6,"mid"
"2325",15491,95,3,7,2,4099.77,1,6,"mid"
"2326",15492,28,4,2,1,796.6,1,6,"mid"
"2327",15493,32,4,7,2,2294.94,1,7,"mid"
"2328",15494,21,4,2,1,1652.03,1,6,"mid"
"2329",15497,17,4,3,1,1957.9,1,6,"mid"
"2330",15498,0,4,35,3,13998.94,2,9,"high"
"2331",15500,8,4,4,1,1290.82,1,6,"mid"
"2332",15502,15,4,23,2,6577.53,1,7,"mid"
"2333",15503,362,1,1,1,180.24,1,3,"low"
"2334",15504,81,3,1,1,67.18,1,5,"mid"
"2335",15505,52,3,7,2,3828.32,1,6,"mid"
"2336",15506,22,4,3,1,1148.32,1,6,"mid"
"2337",15507,171,2,1,1,652.39,1,4,"low"
"2338",15508,189,2,6,1,1210.1,1,4,"low"
"2339",15510,330,1,1,1,500,1,3,"low"
"2340",15511,11,4,5,1,1063.88,1,6,"mid"
"2341",15512,155,2,2,1,161.6,1,4,"low"
"2342",15513,31,4,22,2,17832.74,2,8,"high"
"2343",15514,12,4,13,2,7591.88,1,7,"mid"
"2344",15516,44,4,3,1,63.88,1,6,"mid"
"2345",15517,233,2,1,1,327.24,1,4,"low"
"2346",15518,64,3,13,2,2274.76,1,6,"mid"
"2347",15520,1,4,1,1,548.1,1,6,"mid"
"2348",15521,36,4,13,2,4323.57,1,7,"mid"
"2349",15522,32,4,2,1,545.26,1,6,"mid"
"2350",15523,84,3,1,1,468.61,1,5,"mid"
"2351",15524,24,4,1,1,880,1,6,"mid"
"2352",15525,2,4,4,1,1105.32,1,6,"mid"
"2353",15526,33,4,2,1,287.74,1,6,"mid"
"2354",15527,18,4,10,2,2990.25,1,7,"mid"
"2355",15528,254,1,1,1,287.33,1,3,"low"
"2356",15529,22,4,12,2,4838.87,1,7,"mid"
"2357",15530,21,4,4,1,1783.7,1,6,"mid"
"2358",15531,8,4,2,1,2345.9,1,6,"mid"
"2359",15532,25,4,6,1,1800.27,1,6,"mid"
"2360",15533,19,4,5,1,803.34,1,6,"mid"
"2361",15535,173,2,7,2,533.55,1,5,"mid"
"2362",15537,163,2,1,1,114.67,1,4,"low"
"2363",15539,7,4,1,1,560.96,1,6,"mid"
"2364",15540,11,4,1,1,241.38,1,6,"mid"
"2365",15541,114,3,1,1,111.52,1,5,"mid"
"2366",15543,288,1,1,1,132.01,1,3,"low"
"2367",15544,8,4,11,2,4398.34,1,7,"mid"
"2368",15545,54,3,2,1,392.03,1,5,"mid"
"2369",15547,7,4,14,2,6333.26,1,7,"mid"
"2370",15549,77,3,4,1,1891.91,1,5,"mid"
"2371",15550,4,4,4,1,634.21,1,6,"mid"
"2372",15551,36,4,1,1,591.13,1,6,"mid"
"2373",15552,217,2,1,1,104.25,1,4,"low"
"2374",15553,60,3,1,1,516.07,1,5,"mid"
"2375",15554,277,1,1,1,298.2,1,3,"low"
"2376",15555,12,4,20,2,6044.94,1,7,"mid"
"2377",15556,24,4,1,1,326.77,1,6,"mid"
"2378",15557,28,4,1,1,543.15,1,6,"mid"
"2379",15561,11,4,5,1,814.51,1,6,"mid"
"2380",15562,351,1,1,1,134.55,1,3,"low"
"2381",15563,8,4,7,2,1591,1,7,"mid"
"2382",15565,50,3,2,1,304.56,1,5,"mid"
"2383",15567,18,4,1,1,186.01,1,6,"mid"
"2384",15568,2,4,3,1,862.73,1,6,"mid"
"2385",15569,103,3,5,1,2254.64,1,5,"mid"
"2386",15570,7,4,13,2,5010.54,1,7,"mid"
"2387",15571,11,4,4,1,828.89,1,6,"mid"
"2388",15572,4,4,7,2,3355.01,1,7,"mid"
"2389",15573,31,4,2,1,644.53,1,6,"mid"
"2390",15574,177,2,4,1,809.54,1,4,"low"
"2391",15576,37,4,1,1,1340.82,1,6,"mid"
"2392",15577,151,2,3,1,349.8,1,4,"low"
"2393",15578,162,2,1,1,127.1,1,4,"low"
"2394",15579,68,3,2,1,395.6,1,5,"mid"
"2395",15581,120,3,14,2,3553.8,1,6,"mid"
"2396",15582,24,4,3,1,789.51,1,6,"mid"
"2397",15584,23,4,5,1,903.02,1,6,"mid"
"2398",15585,176,2,1,1,584.51,1,4,"low"
"2399",15587,50,3,4,1,995.04,1,5,"mid"
"2400",15589,252,1,4,1,531.58,1,3,"low"
"2401",15590,289,1,1,1,-30.19,1,3,"low"
"2402",15592,46,4,1,1,415.94,1,6,"mid"
"2403",15593,70,3,1,1,199.8,1,5,"mid"
"2404",15594,15,4,6,1,1967.77,1,6,"mid"
"2405",15596,100,3,9,2,1668.89,1,6,"mid"
"2406",15597,29,4,2,1,397.14,1,6,"mid"
"2407",15598,35,4,3,1,305.74,1,6,"mid"
"2408",15599,26,4,2,1,876.18,1,6,"mid"
"2409",15601,11,4,17,2,8186.96,1,7,"mid"
"2410",15602,8,4,15,2,1435.47,1,7,"mid"
"2411",15603,78,3,1,1,48.48,1,5,"mid"
"2412",15604,52,3,1,1,231.39,1,5,"mid"
"2413",15605,36,4,5,1,1461.18,1,6,"mid"
"2414",15606,57,3,11,2,2882.1,1,6,"mid"
"2415",15607,336,1,1,1,104.76,1,3,"low"
"2416",15608,28,4,4,1,1321.39,1,6,"mid"
"2417",15609,182,2,2,1,309.63,1,4,"low"
"2418",15610,51,3,1,1,158.32,1,5,"mid"
"2419",15611,9,4,15,2,4418.09,1,7,"mid"
"2420",15612,36,4,2,1,195.15,1,6,"mid"
"2421",15615,10,4,27,3,14124.46,2,9,"high"
"2422",15618,32,4,5,1,905.491,1,6,"mid"
"2423",15619,10,4,1,1,336.4,1,6,"mid"
"2424",15620,50,3,6,1,1867.95,1,5,"mid"
"2425",15621,4,4,6,1,2276.09,1,6,"mid"
"2426",15622,3,4,16,2,4201.73,1,7,"mid"
"2427",15623,141,2,1,1,355.48,1,4,"low"
"2428",15624,116,3,4,1,803.41,1,5,"mid"
"2429",15625,100,3,8,2,1692.31,1,6,"mid"
"2430",15626,74,3,2,1,737.84,1,5,"mid"
"2431",15628,4,4,10,2,4061,1,7,"mid"
"2432",15630,45,4,3,1,1349.76,1,6,"mid"
"2433",15632,15,4,10,2,3743.8,1,7,"mid"
"2434",15634,17,4,1,1,288.75,1,6,"mid"
"2435",15636,89,3,2,1,1375.86,1,5,"mid"
"2436",15637,52,3,1,1,245.17,1,5,"mid"
"2437",15638,301,1,1,1,-94,1,3,"low"
"2438",15639,134,2,1,1,459.32,1,4,"low"
"2439",15640,4,4,17,2,16085.13,2,8,"high"
"2440",15641,105,3,4,1,2425.88,1,5,"mid"
"2441",15643,179,2,6,1,838.6,1,4,"low"
"2442",15644,166,2,4,1,988.01,1,4,"low"
"2443",15645,18,4,1,1,827.46,1,6,"mid"
"2444",15646,157,2,4,1,491.03,1,4,"low"
"2445",15648,204,2,4,1,837.9,1,4,"low"
"2446",15649,336,1,2,1,816,1,3,"low"
"2447",15651,36,4,3,1,1228.22,1,6,"mid"
"2448",15652,91,3,1,1,403.93,1,5,"mid"
"2449",15653,92,3,2,1,912.24,1,5,"mid"
"2450",15654,9,4,2,1,1072.29,1,6,"mid"
"2451",15655,233,2,2,1,650.42,1,4,"low"
"2452",15656,45,4,4,1,1001.16,1,6,"mid"
"2453",15657,22,4,1,1,30,1,6,"mid"
"2454",15658,190,2,8,2,1002.6,1,5,"mid"
"2455",15659,43,4,1,1,357.3,1,6,"mid"
"2456",15660,25,4,12,2,2222.12,1,7,"mid"
"2457",15661,317,1,2,1,309.8,1,3,"low"
"2458",15663,106,3,1,1,168.14,1,5,"mid"
"2459",15664,50,3,2,1,476.85,1,5,"mid"
"2460",15665,168,2,2,1,2611.59,1,4,"low"
"2461",15667,39,4,1,1,325.68,1,6,"mid"
"2462",15668,217,2,1,1,152.64,1,4,"low"
"2463",15669,40,4,5,1,1868.71,1,6,"mid"
"2464",15670,296,1,1,1,222.85,1,3,"low"
"2465",15671,18,4,10,2,3589.25,1,7,"mid"
"2466",15673,88,3,4,1,4288.85,1,5,"mid"
"2467",15674,73,3,8,2,2359.51,1,6,"mid"
"2468",15675,81,3,3,1,487.69,1,5,"mid"
"2469",15676,9,4,5,1,4070.91,1,6,"mid"
"2470",15677,49,3,1,1,738.63,1,5,"mid"
"2471",15678,52,3,1,1,352.7,1,5,"mid"
"2472",15679,24,4,4,1,923.37,1,6,"mid"
"2473",15680,9,4,3,1,1826.84,1,6,"mid"
"2474",15681,18,4,6,1,1357.5,1,6,"mid"
"2475",15683,117,3,1,1,275.95,1,5,"mid"
"2476",15687,8,4,11,2,3402.25,1,7,"mid"
"2477",15689,119,3,2,1,360.3,1,5,"mid"
"2478",15690,4,4,2,1,273.6,1,6,"mid"
"2479",15691,252,1,1,1,228.6,1,3,"low"
"2480",15692,28,4,1,1,318.48,1,6,"mid"
"2481",15694,0,4,15,2,8293.24,1,7,"mid"
"2482",15695,266,1,2,1,465.54,1,3,"low"
"2483",15696,33,4,12,2,3409.67,1,7,"mid"
"2484",15699,17,4,1,1,373.85,1,6,"mid"
"2485",15700,172,2,3,1,792.31,1,4,"low"
"2486",15701,2,4,4,1,1901.12,1,6,"mid"
"2487",15703,264,1,1,1,211.5,1,3,"low"
"2488",15704,140,2,4,1,3551.35,1,4,"low"
"2489",15705,201,2,1,1,143.1,1,4,"low"
"2490",15706,59,3,7,2,1355.51,1,6,"mid"
"2491",15707,35,4,4,1,1170.6,1,6,"mid"
"2492",15708,40,4,11,2,4498.97,1,7,"mid"
"2493",15709,283,1,1,1,201.13,1,3,"low"
"2494",15712,9,4,5,1,1312.46,1,6,"mid"
"2495",15713,143,2,3,1,606.19,1,4,"low"
"2496",15714,11,4,2,1,422.86,1,6,"mid"
"2497",15716,145,2,4,1,1623.33,1,4,"low"
"2498",15717,234,2,1,1,221.1,1,4,"low"
"2499",15719,32,4,14,2,6970.77,1,7,"mid"
"2500",15720,24,4,1,1,813.81,1,6,"mid"
"2501",15721,11,4,1,1,749.7,1,6,"mid"
"2502",15722,35,4,6,1,2900.25,1,6,"mid"
"2503",15723,364,1,1,1,239.7,1,3,"low"
"2504",15724,201,2,3,1,227.3,1,4,"low"
"2505",15725,15,4,1,1,554.08,1,6,"mid"
"2506",15727,16,4,7,2,6580.35,1,7,"mid"
"2507",15728,49,3,1,1,-134.8,1,5,"mid"
"2508",15729,198,2,2,1,62,1,4,"low"
"2509",15730,65,3,4,1,1538.56,1,5,"mid"
"2510",15732,212,2,2,1,331.42,1,4,"low"
"2511",15733,282,1,1,1,196.3,1,3,"low"
"2512",15734,114,3,2,1,1660.5,1,5,"mid"
"2513",15737,14,4,12,2,1488.28,1,7,"mid"
"2514",15738,18,4,19,2,5333.13,1,7,"mid"
"2515",15739,66,3,1,1,577.52,1,5,"mid"
"2516",15740,49,3,1,1,216.9,1,5,"mid"
"2517",15743,16,4,4,1,914.26,1,6,"mid"
